filename,ps,ds,dms,cycle
075916.csv,69,46,8,1
075917.csv,69,93,7,3
075918.csv,78,54,9,6
075919.csv,92,34,10,3
075920.csv,47,10,8,2
075921.csv,77,37,10,3
075922.csv,57,90,5,1
075923.csv,62,8,7,3
075924.csv,56,78,10,4
075925.csv,79,67,6,5
075926.csv,95,49,10,3
075927.csv,44,93,5,4
075928.csv,45,12,10,2
075929.csv,83,33,9,6
075930.csv,86,12,9,5
075931.csv,95,57,9,6
075932.csv,62,45,8,1
075933.csv,70,40,10,2
075934.csv,52,71,8,3
075935.csv,63,99,10,5
075936.csv,73,73,8,3
075937.csv,60,65,5,6
075938.csv,55,53,6,5
075939.csv,75,56,7,5
075940.csv,82,78,6,6
075941.csv,41,30,10,3
075942.csv,54,3,7,2
075943.csv,58,8,8,1
075944.csv,86,14,6,1
075945.csv,42,28,6,6
075946.csv,76,21,5,3
075947.csv,62,43,5,3
075948.csv,63,86,5,3
075949.csv,88,47,10,1
075950.csv,61,42,10,4
075951.csv,65,20,10,5
075952.csv,95,5,8,6
075953.csv,44,4,5,6
075954.csv,68,76,8,2
075955.csv,87,27,7,6
075956.csv,68,62,5,3
075957.csv,71,15,6,2
075958.csv,47,53,7,4
075959.csv,42,18,10,6
075960.csv,61,96,7,5
075961.csv,52,38,5,1
075962.csv,67,35,8,5
075963.csv,68,81,10,6
075964.csv,43,66,8,2
075965.csv,94,19,10,5
075966.csv,77,53,8,3
075967.csv,88,76,7,3
075968.csv,67,83,6,3
075969.csv,67,40,9,1
075970.csv,100,81,6,4
075971.csv,78,70,6,4
075972.csv,44,7,10,2
075973.csv,85,14,8,5
075974.csv,96,36,5,1
075975.csv,44,36,5,2
075976.csv,85,76,8,4
075977.csv,76,26,9,1
075978.csv,65,89,9,3
075979.csv,52,69,10,5
075980.csv,66,43,7,2
075981.csv,58,93,7,5
075982.csv,51,79,6,4
075983.csv,94,14,10,1
075984.csv,92,6,7,3
075985.csv,98,67,8,1
075986.csv,41,30,5,1
075987.csv,67,14,5,2
075988.csv,40,30,8,3
075989.csv,75,61,5,6
075990.csv,40,65,7,6
075991.csv,100,13,8,4
075992.csv,74,42,6,3
075993.csv,71,55,5,4
075994.csv,65,46,9,5
075995.csv,50,75,9,1
075996.csv,59,28,8,2
075997.csv,86,27,10,3
075998.csv,95,79,9,3
075999.csv,41,38,7,4
076000.csv,47,57,5,3
076001.csv,69,3,7,6
076002.csv,99,80,5,3
076003.csv,72,98,10,5
076004.csv,85,30,5,6
076005.csv,93,2,9,4
076006.csv,41,17,8,3
076007.csv,54,47,6,5
076008.csv,85,91,7,1
076009.csv,99,71,5,6
076010.csv,93,94,7,5
076011.csv,74,23,10,2
076012.csv,59,8,7,3
076013.csv,57,22,5,4
076014.csv,94,28,10,1
076015.csv,41,65,8,1
076016.csv,55,50,8,2
076017.csv,45,98,7,1
076018.csv,60,76,7,2
076019.csv,68,42,7,3
076020.csv,45,45,10,1
076021.csv,80,41,9,6
076022.csv,52,45,6,5
076023.csv,95,1,7,4
076024.csv,73,77,7,6
076025.csv,81,88,7,5
076026.csv,79,14,6,3
076027.csv,70,98,5,1
076028.csv,75,89,9,3
076029.csv,77,12,9,2
076030.csv,50,15,9,5
076031.csv,74,51,7,4
076032.csv,46,5,10,1
076033.csv,61,58,8,3
076034.csv,81,63,9,3
076035.csv,67,15,9,2
076036.csv,65,96,9,1
076037.csv,79,55,5,4
076038.csv,44,89,9,1
076039.csv,82,13,9,5
076040.csv,52,60,5,3
076041.csv,50,44,5,1
076042.csv,78,90,8,4
076043.csv,52,58,5,1
076044.csv,71,83,7,1
076045.csv,67,25,6,3
076046.csv,50,38,10,1
076047.csv,41,26,8,3
076048.csv,47,14,9,6
076049.csv,71,92,6,6
076050.csv,64,75,7,3
076051.csv,66,5,9,4
076052.csv,61,84,8,5
076053.csv,83,8,5,1
076054.csv,45,82,7,6
076055.csv,64,61,9,5
076056.csv,80,33,8,2
076057.csv,90,33,8,2
076058.csv,94,99,5,4
076059.csv,63,28,5,4
076060.csv,47,78,7,2
076061.csv,67,42,5,4
076062.csv,88,50,10,2
076063.csv,96,64,6,4
076064.csv,70,21,7,3
076065.csv,94,81,8,5
076066.csv,78,5,8,6
076067.csv,97,84,9,4
076068.csv,57,64,8,4
076069.csv,47,100,6,5
076070.csv,51,81,9,6
076071.csv,49,26,5,5
076072.csv,96,82,5,3
076073.csv,66,8,6,3
076074.csv,46,4,9,2
076075.csv,64,88,10,4
076076.csv,90,16,10,1
076077.csv,51,68,7,2
076078.csv,96,27,6,6
076079.csv,99,79,8,3
076080.csv,74,67,10,1
076081.csv,72,58,10,1
076082.csv,93,45,6,5
076083.csv,89,57,6,5
076084.csv,75,60,5,2
076085.csv,52,58,7,3
076086.csv,85,100,10,4
076087.csv,91,15,9,6
076088.csv,43,96,8,3
076089.csv,84,42,8,2
076090.csv,96,84,9,3
076091.csv,40,50,9,4
076092.csv,73,95,8,2
076093.csv,42,55,5,4
076094.csv,88,79,6,1
076095.csv,48,7,7,1
076096.csv,94,42,8,6
076097.csv,86,30,7,4
076098.csv,99,49,9,4
076099.csv,54,78,6,2
076100.csv,43,77,6,2
076101.csv,60,16,8,4
076102.csv,59,67,8,5
076103.csv,62,8,5,1
076104.csv,69,89,8,5
076105.csv,75,46,5,2
076106.csv,46,12,8,6
076107.csv,100,2,5,5
076108.csv,58,94,7,3
076109.csv,73,84,7,3
076110.csv,77,49,9,4
076111.csv,67,40,5,2
076112.csv,59,13,6,5
076113.csv,69,11,10,2
076114.csv,50,15,8,6
076115.csv,72,11,8,4
076116.csv,45,90,9,2
076117.csv,59,39,10,3
076118.csv,46,77,8,5
076119.csv,69,56,5,4
076120.csv,67,99,9,6
076121.csv,68,90,10,3
076122.csv,57,85,7,4
076123.csv,71,0,7,4
076124.csv,64,48,9,4
076125.csv,63,93,7,3
076126.csv,84,92,8,2
076127.csv,49,1,6,3
076128.csv,73,29,8,2
076129.csv,62,53,8,3
076130.csv,54,11,10,1
076131.csv,53,20,10,1
076132.csv,73,83,10,3
076133.csv,98,49,10,1
076134.csv,83,90,6,4
076135.csv,60,32,6,6
076136.csv,70,93,8,5
076137.csv,47,89,9,5
076138.csv,66,24,5,6
076139.csv,80,23,5,1
076140.csv,96,0,9,5
076141.csv,88,22,5,2
076142.csv,42,55,10,5
076143.csv,96,74,6,2
076144.csv,58,98,8,5
076145.csv,53,54,10,5
076146.csv,60,22,6,6
076147.csv,59,72,7,5
076148.csv,73,65,6,4
076149.csv,85,32,5,3
076150.csv,40,31,6,5
076151.csv,90,39,9,4
076152.csv,95,74,5,3
076153.csv,82,39,9,4
076154.csv,41,54,10,6
076155.csv,91,38,9,3
076156.csv,59,87,7,5
076157.csv,72,31,7,3
076158.csv,89,11,8,3
076159.csv,70,66,8,3
076160.csv,45,54,9,1
076161.csv,78,20,6,1
076162.csv,96,85,7,4
076163.csv,76,16,9,3
076164.csv,82,57,7,4
076165.csv,48,24,8,1
076166.csv,68,18,10,5
076167.csv,53,27,5,3
076168.csv,84,69,10,4
076169.csv,49,3,5,2
076170.csv,62,62,10,3
076171.csv,60,20,5,4
076172.csv,94,6,7,6
076173.csv,76,81,6,5
076174.csv,88,80,10,6
076175.csv,72,97,6,4
076176.csv,79,52,6,5
076177.csv,77,80,9,5
076178.csv,96,30,7,4
076179.csv,66,39,6,2
076180.csv,40,94,10,2
076181.csv,54,55,7,2
076182.csv,99,97,10,5
076183.csv,76,37,7,3
076184.csv,60,2,10,4
076185.csv,63,14,6,3
076186.csv,55,87,8,1
076187.csv,99,99,5,6
076188.csv,80,4,10,4
076189.csv,79,64,5,1
076190.csv,76,46,8,6
076191.csv,71,44,7,2
076192.csv,52,12,7,4
076193.csv,86,34,5,2
076194.csv,91,61,8,5
076195.csv,47,62,5,3
076196.csv,91,23,8,4
076197.csv,65,53,6,2
076198.csv,67,56,5,5
076199.csv,80,83,9,6
076200.csv,85,36,7,5
076201.csv,85,13,6,5
076202.csv,96,72,6,2
076203.csv,43,69,5,3
076204.csv,46,32,8,5
076205.csv,76,10,7,4
076206.csv,88,27,5,3
076207.csv,69,16,5,4
076208.csv,98,58,9,4
076209.csv,85,19,9,1
076210.csv,54,49,8,6
076211.csv,57,27,6,4
076212.csv,57,91,9,4
076213.csv,51,33,10,2
076214.csv,81,46,6,2
076215.csv,59,59,8,1
076216.csv,50,63,10,4
076217.csv,99,64,5,1
076218.csv,79,27,6,1
076219.csv,67,68,7,1
076220.csv,55,89,8,5
076221.csv,90,10,5,1
076222.csv,99,77,9,2
076223.csv,52,22,9,4
076224.csv,76,79,9,5
076225.csv,54,61,7,6
076226.csv,54,74,8,2
076227.csv,65,79,7,3
076228.csv,89,42,8,1
076229.csv,50,72,7,3
076230.csv,74,54,7,6
076231.csv,61,35,6,6
076232.csv,60,21,8,4
076233.csv,72,0,9,2
076234.csv,93,6,9,5
076235.csv,99,27,5,3
076236.csv,64,1,9,1
076237.csv,69,81,7,2
076238.csv,87,5,5,3
076239.csv,90,27,5,6
076240.csv,57,44,7,1
076241.csv,73,98,7,1
076242.csv,74,28,5,5
076243.csv,85,87,7,1
076244.csv,49,48,7,3
076245.csv,46,69,10,5
076246.csv,75,4,6,6
076247.csv,61,95,10,6
076248.csv,99,55,6,3
076249.csv,60,57,6,6
076250.csv,87,0,10,3
076251.csv,57,89,10,1
076252.csv,66,62,9,5
076253.csv,40,27,10,1
076254.csv,77,47,9,6
076255.csv,48,42,7,5
076256.csv,89,73,10,3
076257.csv,51,99,7,4
076258.csv,63,65,8,2
076259.csv,85,18,6,4
076260.csv,49,94,6,3
076261.csv,79,78,9,4
076262.csv,70,63,7,4
076263.csv,90,66,5,1
076264.csv,51,81,9,4
076265.csv,83,55,10,3
076266.csv,69,62,10,6
076267.csv,73,3,5,1
076268.csv,85,12,6,2
076269.csv,100,13,9,2
076270.csv,57,86,9,6
076271.csv,49,90,6,6
076272.csv,98,91,6,6
076273.csv,63,41,6,3
076274.csv,75,83,8,1
076275.csv,96,29,8,6
076276.csv,78,38,9,4
076277.csv,100,69,7,5
076278.csv,52,45,8,4
076279.csv,61,68,8,4
076280.csv,73,16,9,2
076281.csv,54,70,10,4
076282.csv,95,43,7,3
076283.csv,60,41,8,5
076284.csv,56,5,5,5
076285.csv,90,93,10,5
076286.csv,52,30,10,5
076287.csv,64,69,8,3
076288.csv,72,57,6,3
076289.csv,71,21,6,5
076290.csv,55,76,7,6
076291.csv,62,50,7,4
076292.csv,70,60,9,6
076293.csv,96,35,10,2
076294.csv,80,68,7,5
076295.csv,74,86,10,3
076296.csv,89,90,5,2
076297.csv,47,19,5,4
076298.csv,66,73,5,6
076299.csv,76,6,7,2
076300.csv,63,57,7,2
076301.csv,68,27,5,2
076302.csv,52,91,5,5
076303.csv,84,63,10,4
076304.csv,92,12,5,2
076305.csv,100,72,6,4
076306.csv,100,44,9,2
076307.csv,95,34,9,4
076308.csv,71,94,7,4
076309.csv,43,2,8,1
076310.csv,79,20,8,2
076311.csv,55,87,8,4
076312.csv,88,45,9,3
076313.csv,86,39,5,3
076314.csv,66,50,7,5
076315.csv,82,22,9,1
076316.csv,87,85,9,1
076317.csv,72,48,8,1
076318.csv,70,24,5,4
076319.csv,67,60,5,5
076320.csv,61,0,9,6
076321.csv,82,65,10,2
076322.csv,73,48,5,4
076323.csv,57,33,9,3
076324.csv,77,7,6,4
076325.csv,99,79,6,2
076326.csv,86,18,5,6
076327.csv,56,25,6,1
076328.csv,60,6,10,5
076329.csv,86,31,10,3
076330.csv,56,31,5,4
076331.csv,100,46,5,6
076332.csv,41,6,7,4
076333.csv,82,27,7,3
076334.csv,87,21,5,6
076335.csv,55,11,5,6
076336.csv,47,48,6,2
076337.csv,86,35,6,6
076338.csv,83,70,6,4
076339.csv,92,59,8,4
076340.csv,81,56,5,3
076341.csv,85,84,5,2
076342.csv,87,78,6,2
076343.csv,85,86,6,6
076344.csv,45,51,7,6
076345.csv,67,60,10,3
076346.csv,93,83,6,6
076347.csv,64,43,9,1
076348.csv,86,49,10,4
076349.csv,49,56,9,1
076350.csv,54,92,9,5
076351.csv,59,69,9,5
076352.csv,88,94,8,5
076353.csv,68,75,6,1
076354.csv,93,89,10,5
076355.csv,52,82,6,4
076356.csv,41,98,10,5
076357.csv,81,39,7,4
076358.csv,69,22,7,4
076359.csv,92,75,8,1
076360.csv,83,74,7,5
076361.csv,69,78,10,2
076362.csv,63,19,10,5
076363.csv,80,73,7,4
076364.csv,82,7,5,4
076365.csv,67,62,6,3
076366.csv,80,20,5,6
076367.csv,81,35,5,3
076368.csv,42,100,7,5
076369.csv,55,57,7,1
076370.csv,99,76,6,5
076371.csv,89,4,8,4
076372.csv,86,90,5,6
076373.csv,64,97,5,2
076374.csv,45,83,8,1
076375.csv,40,30,10,6
076376.csv,43,10,8,5
076377.csv,44,66,8,3
076378.csv,62,44,7,5
076379.csv,74,57,7,2
076380.csv,65,71,7,4
076381.csv,41,61,9,4
076382.csv,51,90,5,1
076383.csv,55,10,8,3
076384.csv,90,70,7,4
076385.csv,86,25,10,4
076386.csv,87,26,8,3
076387.csv,51,19,10,1
076388.csv,42,3,7,6
076389.csv,95,60,6,6
076390.csv,72,38,5,2
076391.csv,74,88,7,5
076392.csv,51,56,6,5
076393.csv,84,28,9,3
076394.csv,59,38,9,1
076395.csv,91,17,10,5
076396.csv,71,73,9,2
076397.csv,95,39,9,4
076398.csv,69,94,6,6
076399.csv,84,66,10,4
076400.csv,73,84,5,3
076401.csv,46,88,7,1
076402.csv,85,9,10,5
076403.csv,70,14,10,1
076404.csv,84,79,10,2
076405.csv,92,35,6,6
076406.csv,94,100,8,3
076407.csv,53,2,6,6
076408.csv,75,44,8,4
076409.csv,62,37,5,5
076410.csv,98,93,8,4
076411.csv,73,51,7,6
076412.csv,62,62,10,4
076413.csv,93,23,6,3
076414.csv,99,74,8,1
076415.csv,80,38,5,3
076416.csv,54,51,6,2
076417.csv,56,66,7,5
076418.csv,96,12,8,6
076419.csv,92,22,9,3
076420.csv,68,39,7,5
076421.csv,91,25,6,1
076422.csv,78,82,7,4
076423.csv,42,50,9,1
076424.csv,74,3,6,2
076425.csv,65,27,6,4
076426.csv,51,41,8,3
076427.csv,89,5,10,2
076428.csv,78,53,8,6
076429.csv,83,28,10,1
076430.csv,77,74,10,6
076431.csv,87,97,9,3
076432.csv,95,14,10,1
076433.csv,54,34,7,6
076434.csv,96,74,9,5
076435.csv,49,98,10,5
076436.csv,91,90,5,2
076437.csv,58,20,9,4
076438.csv,40,7,10,1
076439.csv,75,14,9,1
076440.csv,71,57,6,5
076441.csv,88,71,7,2
076442.csv,43,68,10,3
076443.csv,57,64,9,2
076444.csv,48,93,6,4
076445.csv,66,32,9,6
076446.csv,44,39,8,2
076447.csv,70,70,8,1
076448.csv,53,76,10,1
076449.csv,41,93,7,1
076450.csv,82,86,5,5
076451.csv,43,4,7,3
076452.csv,58,39,9,2
076453.csv,68,83,8,2
076454.csv,70,75,5,1
076455.csv,57,36,7,4
076456.csv,56,39,9,5
076457.csv,78,11,9,1
076458.csv,65,23,8,6
076459.csv,70,29,6,4
076460.csv,41,79,7,2
076461.csv,100,77,8,5
076462.csv,71,53,6,4
076463.csv,80,79,9,4
076464.csv,76,48,5,5
076465.csv,71,78,9,1
076466.csv,76,91,5,6
076467.csv,70,43,9,6
076468.csv,76,23,5,1
076469.csv,50,48,9,6
076470.csv,98,41,7,1
076471.csv,46,31,5,4
076472.csv,65,37,6,5
076473.csv,47,66,6,1
076474.csv,76,77,8,2
076475.csv,89,53,8,3
076476.csv,94,59,5,1
076477.csv,54,88,7,2
076478.csv,87,51,5,6
076479.csv,78,15,6,5
076480.csv,97,12,8,6
076481.csv,78,25,5,4
076482.csv,77,39,7,4
076483.csv,83,29,6,2
076484.csv,93,57,7,6
076485.csv,46,0,10,6
076486.csv,75,70,10,6
076487.csv,94,84,5,1
076488.csv,95,81,10,4
076489.csv,67,63,9,4
076490.csv,47,70,9,4
076491.csv,41,71,5,4
076492.csv,95,71,10,3
076493.csv,90,72,9,3
076494.csv,58,14,5,1
076495.csv,78,14,10,4
076496.csv,90,75,9,3
076497.csv,73,6,5,6
076498.csv,82,47,5,3
076499.csv,71,37,6,3
076500.csv,100,42,8,3
076501.csv,70,85,6,2
076502.csv,73,9,7,2
076503.csv,57,89,9,4
076504.csv,49,43,9,2
076505.csv,84,5,10,1
076506.csv,81,87,7,3
076507.csv,52,7,8,3
076508.csv,47,28,5,3
076509.csv,98,37,8,1
076510.csv,56,82,6,2
076511.csv,54,94,9,5
076512.csv,56,16,7,6
076513.csv,54,51,7,5
076514.csv,49,70,6,5
076515.csv,63,50,9,2
076516.csv,46,93,8,1
076517.csv,71,51,7,4
076518.csv,90,10,5,3
076519.csv,41,19,9,1
076520.csv,45,25,9,3
076521.csv,84,99,9,1
076522.csv,89,87,6,5
076523.csv,92,82,7,6
076524.csv,93,19,6,3
076525.csv,95,68,8,2
076526.csv,90,63,5,3
076527.csv,59,13,5,3
076528.csv,85,58,9,1
076529.csv,94,67,10,1
076530.csv,43,39,8,4
076531.csv,44,58,8,6
076532.csv,67,34,8,2
076533.csv,100,70,8,1
076534.csv,48,2,5,2
076535.csv,42,50,7,4
076536.csv,42,81,8,6
076537.csv,81,9,8,4
076538.csv,51,51,8,1
076539.csv,82,76,8,6
076540.csv,79,13,6,1
076541.csv,84,94,6,5
076542.csv,66,9,8,2
076543.csv,84,6,6,6
076544.csv,73,16,9,1
076545.csv,56,73,8,6
076546.csv,86,6,8,6
076547.csv,56,60,6,3
076548.csv,44,90,8,6
076549.csv,98,46,5,3
076550.csv,81,2,8,6
076551.csv,80,66,8,5
076552.csv,46,11,6,3
076553.csv,100,38,7,2
076554.csv,70,28,7,3
076555.csv,43,23,6,5
076556.csv,42,17,5,6
076557.csv,97,94,7,3
076558.csv,53,15,8,3
076559.csv,98,18,6,5
076560.csv,63,44,6,1
076561.csv,56,21,6,4
076562.csv,41,78,5,3
076563.csv,60,36,8,5
076564.csv,47,0,9,1
076565.csv,40,89,8,3
076566.csv,55,53,8,1
076567.csv,55,66,7,2
076568.csv,49,43,8,4
076569.csv,82,41,5,2
076570.csv,95,1,9,5
076571.csv,60,34,9,2
076572.csv,42,5,6,5
076573.csv,90,67,8,1
076574.csv,66,25,8,3
076575.csv,93,47,10,5
076576.csv,78,43,8,6
076577.csv,53,57,9,4
076578.csv,67,97,6,6
076579.csv,47,19,5,5
076580.csv,58,38,9,2
076581.csv,96,88,8,2
076582.csv,68,63,5,1
076583.csv,88,32,6,6
076584.csv,73,81,5,4
076585.csv,57,47,7,1
076586.csv,66,39,5,4
076587.csv,48,19,5,6
076588.csv,93,80,7,2
076589.csv,91,98,5,6
076590.csv,47,93,7,2
076591.csv,48,74,8,1
076592.csv,74,30,8,6
076593.csv,70,67,6,2
076594.csv,59,78,5,6
076595.csv,99,52,7,2
076596.csv,97,25,9,1
076597.csv,74,73,7,1
076598.csv,50,62,6,6
076599.csv,88,22,6,5
076600.csv,76,3,6,3
076601.csv,83,42,5,5
076602.csv,79,38,9,3
076603.csv,83,93,6,5
076604.csv,82,1,5,1
076605.csv,40,57,5,1
076606.csv,56,39,5,5
076607.csv,97,25,6,5
076608.csv,69,19,7,6
076609.csv,63,89,10,4
076610.csv,47,42,8,3
076611.csv,70,69,7,1
076612.csv,56,26,10,1
076613.csv,83,62,9,5
076614.csv,68,61,8,6
076615.csv,79,17,10,6
076616.csv,88,92,8,6
076617.csv,67,65,5,3
076618.csv,54,11,8,6
076619.csv,87,58,7,2
076620.csv,68,44,9,6
076621.csv,95,78,5,5
076622.csv,89,83,8,5
076623.csv,48,34,7,6
076624.csv,47,94,9,5
076625.csv,86,42,5,2
076626.csv,57,8,6,6
076627.csv,48,95,10,4
076628.csv,94,77,8,1
076629.csv,84,81,6,4
076630.csv,79,61,8,5
076631.csv,86,77,8,4
076632.csv,88,28,7,6
076633.csv,72,94,8,3
076634.csv,63,40,8,3
076635.csv,55,46,5,5
076636.csv,99,15,10,3
076637.csv,81,76,9,1
076638.csv,65,94,5,2
076639.csv,40,99,5,2
076640.csv,93,87,9,4
076641.csv,50,37,5,1
076642.csv,99,20,6,4
076643.csv,92,58,7,2
076644.csv,79,47,5,2
076645.csv,72,5,10,2
076646.csv,56,82,6,1
076647.csv,88,85,5,4
076648.csv,92,11,8,1
076649.csv,100,0,7,1
076650.csv,85,50,6,5
076651.csv,92,4,7,3
076652.csv,71,61,9,1
076653.csv,92,55,7,6
076654.csv,67,98,7,1
076655.csv,44,47,7,5
076656.csv,96,43,9,1
076657.csv,90,12,7,3
076658.csv,40,75,10,1
076659.csv,64,75,7,6
076660.csv,53,96,6,5
076661.csv,41,80,7,3
076662.csv,61,10,6,3
076663.csv,97,90,10,5
076664.csv,71,24,7,1
076665.csv,73,61,6,1
076666.csv,52,58,7,5
076667.csv,95,3,6,6
076668.csv,92,69,10,4
076669.csv,74,98,9,5
076670.csv,57,80,10,2
076671.csv,76,31,5,4
076672.csv,91,84,8,1
076673.csv,95,41,8,4
076674.csv,49,5,8,6
076675.csv,46,76,10,5
076676.csv,45,93,10,5
076677.csv,94,92,5,1
076678.csv,91,56,5,5
076679.csv,97,13,5,5
076680.csv,98,37,9,4
076681.csv,76,22,9,5
076682.csv,44,53,7,5
076683.csv,67,3,9,1
076684.csv,47,89,5,4
076685.csv,92,29,6,5
076686.csv,81,15,10,1
076687.csv,44,97,9,6
076688.csv,80,58,7,3
076689.csv,57,42,8,1
076690.csv,63,33,7,2
076691.csv,62,67,7,1
076692.csv,74,16,5,6
076693.csv,96,75,7,2
076694.csv,40,32,5,3
076695.csv,44,68,7,5
076696.csv,41,40,6,4
076697.csv,57,11,5,2
076698.csv,77,86,6,6
076699.csv,91,29,6,2
076700.csv,78,5,5,3
076701.csv,42,87,10,2
076702.csv,57,41,10,3
076703.csv,64,89,9,4
076704.csv,47,48,7,4
076705.csv,93,85,6,1
076706.csv,52,58,6,2
076707.csv,43,8,10,1
076708.csv,64,67,6,2
076709.csv,71,56,10,4
076710.csv,100,10,8,1
076711.csv,45,2,7,2
076712.csv,61,24,8,6
076713.csv,77,3,7,4
076714.csv,92,45,5,3
076715.csv,88,13,6,3
076716.csv,73,61,10,6
076717.csv,50,43,5,6
076718.csv,64,49,9,6
076719.csv,83,86,5,2
076720.csv,85,38,6,5
076721.csv,50,11,5,4
076722.csv,51,93,7,2
076723.csv,49,48,9,1
076724.csv,60,17,10,1
076725.csv,41,42,6,2
076726.csv,83,80,5,6
076727.csv,86,78,5,2
076728.csv,53,58,8,4
076729.csv,87,14,7,3
076730.csv,51,78,7,4
076731.csv,86,73,5,3
076732.csv,54,100,5,5
076733.csv,93,51,9,6
076734.csv,84,92,8,1
076735.csv,91,21,10,1
076736.csv,62,57,5,4
076737.csv,94,81,6,2
076738.csv,66,24,6,6
076739.csv,47,19,7,1
076740.csv,59,14,10,6
076741.csv,96,42,7,2
076742.csv,54,35,10,3
076743.csv,44,55,7,1
076744.csv,43,74,7,6
076745.csv,94,28,10,2
076746.csv,73,83,8,3
076747.csv,81,17,6,3
076748.csv,69,72,10,2
076749.csv,89,26,10,4
076750.csv,60,61,6,6
076751.csv,68,28,7,5
076752.csv,95,50,8,2
076753.csv,87,66,6,3
076754.csv,95,52,10,2
076755.csv,70,89,7,3
076756.csv,58,55,7,1
076757.csv,57,51,6,3
076758.csv,58,88,10,1
076759.csv,78,55,10,1
076760.csv,77,52,6,5
076761.csv,57,92,9,5
076762.csv,91,4,6,4
076763.csv,64,73,10,1
076764.csv,40,2,8,6
076765.csv,96,9,9,3
076766.csv,99,27,9,4
076767.csv,97,5,8,1
076768.csv,74,73,5,2
076769.csv,78,4,6,1
076770.csv,72,58,10,6
076771.csv,42,18,9,5
076772.csv,56,94,5,5
076773.csv,88,36,9,4
076774.csv,79,99,6,1
076775.csv,100,2,10,5
076776.csv,68,61,6,5
076777.csv,40,71,9,6
076778.csv,87,74,8,2
076779.csv,88,94,7,1
076780.csv,44,2,7,2
076781.csv,90,41,10,1
076782.csv,60,20,8,1
076783.csv,53,29,8,2
076784.csv,75,6,10,3
076785.csv,75,40,7,5
076786.csv,50,67,10,4
076787.csv,97,86,6,1
076788.csv,44,98,5,3
076789.csv,41,49,6,4
076790.csv,71,94,9,1
076791.csv,57,36,10,2
076792.csv,69,86,6,3
076793.csv,46,46,7,2
076794.csv,90,73,6,2
076795.csv,88,70,9,1
076796.csv,42,6,7,6
076797.csv,78,46,7,5
076798.csv,69,63,8,2
076799.csv,45,4,9,5
076800.csv,47,38,9,2
076801.csv,50,78,7,1
076802.csv,76,34,5,4
076803.csv,62,49,10,6
076804.csv,88,68,8,6
076805.csv,80,98,6,3
076806.csv,55,58,6,1
076807.csv,94,74,8,2
076808.csv,66,21,10,6
076809.csv,51,59,7,4
076810.csv,66,24,10,2
076811.csv,94,27,8,6
076812.csv,59,66,6,4
076813.csv,88,29,8,3
076814.csv,91,54,5,1
076815.csv,96,18,7,6
076816.csv,70,73,8,3
076817.csv,49,52,9,4
076818.csv,59,48,10,5
076819.csv,58,85,8,1
076820.csv,74,71,6,3
076821.csv,93,36,7,4
076822.csv,93,98,6,3
076823.csv,73,82,9,5
076824.csv,96,22,7,6
076825.csv,89,76,7,6
076826.csv,67,94,6,1
076827.csv,95,22,8,2
076828.csv,96,37,6,5
076829.csv,87,82,5,1
076830.csv,40,30,5,6
076831.csv,94,97,5,4
076832.csv,65,31,5,2
076833.csv,52,47,8,4
076834.csv,100,24,10,5
076835.csv,73,68,9,3
076836.csv,86,48,6,3
076837.csv,75,22,5,6
076838.csv,73,43,7,6
076839.csv,77,56,10,2
076840.csv,99,58,6,5
076841.csv,97,71,9,2
076842.csv,82,56,6,3
076843.csv,56,57,7,5
076844.csv,96,53,7,4
076845.csv,76,25,7,3
076846.csv,90,61,5,6
076847.csv,60,1,6,2
076848.csv,55,67,5,5
076849.csv,47,82,10,1
076850.csv,57,25,10,4
076851.csv,76,6,6,2
076852.csv,55,44,6,3
076853.csv,76,17,6,4
076854.csv,69,39,6,6
076855.csv,50,32,6,6
076856.csv,48,38,10,2
076857.csv,44,95,5,4
076858.csv,45,79,8,3
076859.csv,83,36,7,6
076860.csv,61,3,6,2
076861.csv,74,35,8,5
076862.csv,89,75,9,3
076863.csv,44,90,10,2
076864.csv,78,21,5,1
076865.csv,71,75,9,1
076866.csv,82,66,9,4
076867.csv,79,22,8,6
076868.csv,81,100,8,3
076869.csv,42,95,10,1
076870.csv,56,1,9,5
076871.csv,70,15,9,6
076872.csv,74,18,6,2
076873.csv,41,13,10,5
076874.csv,93,40,9,6
076875.csv,80,14,6,1
076876.csv,86,95,10,5
076877.csv,41,50,6,4
076878.csv,98,10,10,5
076879.csv,78,61,8,6
076880.csv,83,58,10,4
076881.csv,96,62,10,6
076882.csv,41,80,6,2
076883.csv,58,83,8,1
076884.csv,80,68,9,1
076885.csv,76,3,9,6
076886.csv,83,47,6,5
076887.csv,91,13,5,5
076888.csv,72,17,10,4
076889.csv,66,34,5,2
076890.csv,55,35,10,1
076891.csv,91,74,7,1
076892.csv,64,78,7,2
076893.csv,62,61,10,5
076894.csv,68,37,7,4
076895.csv,67,30,5,5
076896.csv,89,46,10,2
076897.csv,63,52,8,6
076898.csv,53,10,9,5
076899.csv,50,16,8,3
076900.csv,68,81,9,3
076901.csv,61,0,10,3
076902.csv,81,58,10,5
076903.csv,74,94,7,3
076904.csv,86,8,8,5
076905.csv,77,2,6,2
076906.csv,48,95,9,6
076907.csv,65,23,6,6
076908.csv,94,22,5,2
076909.csv,57,11,9,6
076910.csv,86,97,5,4
076911.csv,74,94,8,5
076912.csv,100,24,9,5
076913.csv,82,68,8,4
