filename,ps,ds,dms,cycle
045912.csv,43,26,7,2
045913.csv,62,56,7,5
045914.csv,81,12,7,6
045915.csv,61,72,8,2
045916.csv,60,8,8,5
045917.csv,50,46,8,2
045918.csv,67,18,6,5
045919.csv,67,86,8,3
045920.csv,78,84,6,4
045921.csv,45,8,7,4
045922.csv,95,22,7,6
045923.csv,76,74,6,3
045924.csv,66,26,10,2
045925.csv,75,0,10,4
045926.csv,45,72,10,1
045927.csv,44,62,7,3
045928.csv,40,12,7,1
045929.csv,72,100,8,4
045930.csv,49,52,7,4
045931.csv,42,72,9,4
045932.csv,67,100,9,3
045933.csv,94,42,8,6
045934.csv,90,44,9,5
045935.csv,49,34,7,6
045936.csv,43,64,8,4
045937.csv,51,18,6,1
045938.csv,73,74,8,6
045939.csv,53,84,8,1
045940.csv,71,46,8,5
045941.csv,59,0,10,6
045942.csv,50,26,9,5
045943.csv,69,74,8,6
045944.csv,66,92,10,1
045945.csv,75,72,9,6
045946.csv,93,60,6,3
045947.csv,77,64,6,6
045948.csv,74,50,7,5
045949.csv,74,58,10,1
045950.csv,95,92,5,3
045951.csv,84,20,10,6
045952.csv,89,76,9,5
045953.csv,77,64,6,1
045954.csv,46,26,8,2
045955.csv,93,14,9,1
045956.csv,66,80,6,3
045957.csv,64,46,7,1
045958.csv,92,4,6,1
045959.csv,65,18,6,3
045960.csv,83,64,9,5
045961.csv,82,54,8,4
045962.csv,52,50,9,1
045963.csv,88,86,6,3
045964.csv,45,96,5,3
045965.csv,43,88,7,6
045966.csv,67,58,7,4
045967.csv,81,68,8,6
045968.csv,94,54,9,1
045969.csv,84,0,7,4
045970.csv,46,52,7,5
045971.csv,72,56,9,1
045972.csv,84,18,8,1
045973.csv,46,70,5,3
045974.csv,56,68,9,5
045975.csv,41,28,5,6
045976.csv,66,44,8,5
045977.csv,62,0,9,5
045978.csv,81,84,7,6
045979.csv,89,96,5,1
045980.csv,96,98,8,6
045981.csv,93,84,5,5
045982.csv,59,38,8,3
045983.csv,46,100,8,3
045984.csv,89,32,7,4
045985.csv,56,88,6,3
045986.csv,87,8,10,6
045987.csv,99,46,8,3
045988.csv,66,60,5,2
045989.csv,49,70,8,2
045990.csv,50,22,8,3
045991.csv,49,64,8,6
045992.csv,82,82,10,4
045993.csv,61,6,10,3
045994.csv,71,54,5,4
045995.csv,76,60,6,2
045996.csv,69,90,9,1
045997.csv,59,72,6,3
045998.csv,45,80,10,3
045999.csv,62,18,10,5
046000.csv,65,24,5,5
046001.csv,65,98,6,2
046002.csv,97,18,10,3
046003.csv,66,94,8,5
046004.csv,67,90,6,6
046005.csv,72,98,9,1
046006.csv,55,26,9,4
046007.csv,71,16,9,3
046008.csv,58,24,10,6
046009.csv,68,96,5,4
046010.csv,49,42,6,4
046011.csv,43,4,6,1
046012.csv,92,4,9,1
046013.csv,60,68,10,4
046014.csv,52,22,10,2
046015.csv,99,6,10,4
046016.csv,72,32,8,6
046017.csv,64,58,6,1
046018.csv,73,18,9,4
046019.csv,92,16,7,5
046020.csv,71,30,10,1
046021.csv,54,0,6,5
046022.csv,42,52,6,5
046023.csv,59,96,5,2
046024.csv,82,44,10,1
046025.csv,97,58,6,2
046026.csv,48,86,7,6
046027.csv,57,54,5,1
046028.csv,52,70,6,2
046029.csv,89,48,7,4
046030.csv,70,8,5,3
046031.csv,69,62,8,4
046032.csv,42,64,6,3
046033.csv,66,94,8,6
046034.csv,70,100,8,1
046035.csv,56,26,5,6
046036.csv,40,60,8,5
046037.csv,78,34,9,2
046038.csv,76,46,9,3
046039.csv,89,70,9,5
046040.csv,64,6,8,2
046041.csv,68,96,5,3
046042.csv,56,8,10,3
046043.csv,73,60,5,3
046044.csv,60,24,6,3
046045.csv,77,92,10,3
046046.csv,92,66,9,5
046047.csv,97,0,8,1
046048.csv,51,16,10,6
046049.csv,41,34,5,1
046050.csv,51,42,8,1
046051.csv,95,18,8,4
046052.csv,81,30,9,6
046053.csv,99,38,8,6
046054.csv,72,62,7,4
046055.csv,53,84,5,5
046056.csv,91,32,10,3
046057.csv,42,18,6,6
046058.csv,55,80,10,6
046059.csv,63,12,7,4
046060.csv,60,12,9,1
046061.csv,43,56,5,4
046062.csv,70,88,7,3
046063.csv,48,34,7,6
046064.csv,76,90,7,4
046065.csv,96,70,10,6
046066.csv,45,14,9,2
046067.csv,50,60,7,1
046068.csv,97,68,5,5
046069.csv,92,60,9,2
046070.csv,47,46,6,2
046071.csv,93,32,7,3
046072.csv,78,58,7,3
046073.csv,98,100,6,3
046074.csv,69,12,9,6
046075.csv,44,10,6,2
046076.csv,70,60,5,5
046077.csv,51,64,8,5
046078.csv,70,96,7,2
046079.csv,44,52,9,4
046080.csv,65,4,8,4
046081.csv,94,96,8,3
046082.csv,56,26,9,4
046083.csv,95,70,6,5
046084.csv,74,26,7,5
046085.csv,55,4,5,4
046086.csv,90,10,10,6
046087.csv,62,80,5,2
046088.csv,49,90,9,6
046089.csv,46,40,7,4
046090.csv,65,36,10,5
046091.csv,46,42,9,6
046092.csv,48,54,8,2
046093.csv,65,80,7,3
046094.csv,41,72,5,2
046095.csv,85,34,5,3
046096.csv,97,20,6,6
046097.csv,68,6,9,4
046098.csv,88,0,7,6
046099.csv,63,14,9,2
046100.csv,68,20,8,6
046101.csv,43,58,9,2
046102.csv,56,38,5,2
046103.csv,64,68,6,3
046104.csv,91,62,8,5
046105.csv,64,18,7,4
046106.csv,48,22,6,1
046107.csv,49,96,8,4
046108.csv,50,46,5,4
046109.csv,91,88,6,4
046110.csv,60,80,10,1
046111.csv,89,34,7,1
046112.csv,51,94,6,3
046113.csv,60,70,6,3
046114.csv,78,14,8,6
046115.csv,70,36,6,2
046116.csv,71,62,8,5
046117.csv,48,56,8,4
046118.csv,46,8,5,4
046119.csv,59,28,9,2
046120.csv,45,58,7,1
046121.csv,78,32,8,3
046122.csv,87,20,6,4
046123.csv,98,50,5,1
046124.csv,97,64,9,6
046125.csv,89,94,9,5
046126.csv,45,52,10,2
046127.csv,56,20,7,6
046128.csv,99,94,5,2
046129.csv,94,84,10,5
046130.csv,83,40,9,4
046131.csv,100,34,8,5
046132.csv,70,30,5,1
046133.csv,99,10,9,5
046134.csv,62,12,9,6
046135.csv,65,64,6,1
046136.csv,44,76,10,1
046137.csv,40,6,8,5
046138.csv,54,64,6,4
046139.csv,59,94,6,3
046140.csv,58,34,10,5
046141.csv,62,84,8,6
046142.csv,83,4,6,5
046143.csv,80,70,5,6
046144.csv,78,44,6,3
046145.csv,55,22,8,4
046146.csv,55,72,8,1
046147.csv,46,28,8,1
046148.csv,80,88,9,3
046149.csv,52,48,10,2
046150.csv,67,88,6,3
046151.csv,44,40,9,4
046152.csv,76,66,5,6
046153.csv,84,70,5,2
046154.csv,45,98,5,3
046155.csv,71,32,8,2
046156.csv,90,80,6,1
046157.csv,64,46,8,1
046158.csv,49,72,5,2
046159.csv,69,80,9,5
046160.csv,78,26,6,2
046161.csv,52,58,9,2
046162.csv,87,12,8,6
046163.csv,68,64,7,1
046164.csv,79,66,5,2
046165.csv,80,52,9,1
046166.csv,89,54,8,1
046167.csv,58,22,10,6
046168.csv,46,20,6,6
046169.csv,45,2,10,3
046170.csv,53,12,6,6
046171.csv,85,88,9,5
046172.csv,98,60,5,4
046173.csv,81,38,5,6
046174.csv,62,86,5,4
046175.csv,98,88,10,3
046176.csv,55,10,9,1
046177.csv,74,72,8,3
046178.csv,59,24,7,3
046179.csv,52,86,6,4
046180.csv,41,18,6,6
046181.csv,74,40,5,4
046182.csv,59,82,6,2
046183.csv,82,0,10,6
046184.csv,97,38,10,3
046185.csv,79,92,7,3
046186.csv,77,88,10,1
046187.csv,42,8,5,5
046188.csv,90,6,7,2
046189.csv,81,66,10,4
046190.csv,93,88,9,3
046191.csv,71,64,5,4
046192.csv,78,80,5,5
046193.csv,76,8,8,1
046194.csv,77,80,8,3
046195.csv,70,82,7,6
046196.csv,80,18,9,2
046197.csv,97,52,8,4
046198.csv,76,6,5,3
046199.csv,40,24,10,3
046200.csv,61,54,7,1
046201.csv,100,4,5,3
046202.csv,40,82,10,3
046203.csv,72,76,8,1
046204.csv,85,30,10,6
046205.csv,97,64,6,1
046206.csv,64,96,9,6
046207.csv,49,32,5,3
046208.csv,62,12,8,6
046209.csv,93,68,7,6
046210.csv,74,70,9,2
046211.csv,64,40,5,5
046212.csv,47,54,6,1
046213.csv,89,28,6,1
046214.csv,76,94,5,1
046215.csv,100,92,9,6
046216.csv,97,74,9,1
046217.csv,70,24,9,5
046218.csv,100,12,9,4
046219.csv,76,38,10,5
046220.csv,57,94,8,2
046221.csv,73,62,5,5
046222.csv,57,30,8,4
046223.csv,52,20,10,2
046224.csv,76,74,8,1
046225.csv,45,32,9,3
046226.csv,82,26,8,5
046227.csv,58,34,5,4
046228.csv,88,16,10,2
046229.csv,42,92,5,2
046230.csv,62,16,10,6
046231.csv,45,48,8,6
046232.csv,66,66,6,5
046233.csv,80,38,10,5
046234.csv,75,50,7,2
046235.csv,89,68,8,6
046236.csv,57,8,8,1
046237.csv,88,8,10,4
046238.csv,41,52,7,1
046239.csv,64,68,5,2
046240.csv,85,86,6,2
046241.csv,53,60,8,1
046242.csv,55,68,9,2
046243.csv,97,28,6,1
046244.csv,55,22,6,5
046245.csv,45,28,7,1
046246.csv,76,18,6,2
046247.csv,52,0,9,5
046248.csv,69,66,9,3
046249.csv,89,76,10,3
046250.csv,82,100,6,2
046251.csv,49,88,5,5
046252.csv,40,26,6,1
046253.csv,40,96,9,1
046254.csv,80,78,6,4
046255.csv,72,90,5,2
046256.csv,44,52,5,3
046257.csv,58,56,9,3
046258.csv,65,48,5,5
046259.csv,53,94,7,6
046260.csv,73,100,8,2
046261.csv,76,72,9,4
046262.csv,46,80,7,4
046263.csv,64,40,10,2
046264.csv,65,88,7,5
046265.csv,78,4,7,2
046266.csv,54,24,10,2
046267.csv,78,16,7,6
046268.csv,40,88,10,3
046269.csv,95,72,8,5
046270.csv,60,62,5,6
046271.csv,52,10,8,2
046272.csv,69,88,7,2
046273.csv,84,30,6,4
046274.csv,92,46,5,3
046275.csv,62,64,9,6
046276.csv,72,88,6,2
046277.csv,97,54,5,5
046278.csv,53,52,6,6
046279.csv,74,46,9,1
046280.csv,95,98,8,3
046281.csv,56,40,10,3
046282.csv,49,80,10,3
046283.csv,67,36,7,4
046284.csv,75,100,7,4
046285.csv,70,56,9,4
046286.csv,77,58,6,3
046287.csv,54,88,9,5
046288.csv,57,82,6,3
046289.csv,80,36,5,6
046290.csv,51,96,6,2
046291.csv,67,56,5,2
046292.csv,72,4,5,6
046293.csv,89,46,10,4
046294.csv,90,100,8,3
046295.csv,93,82,7,6
046296.csv,44,70,10,4
046297.csv,93,74,9,4
046298.csv,87,4,9,1
046299.csv,72,84,10,2
046300.csv,85,34,10,5
046301.csv,92,66,10,3
046302.csv,48,18,6,1
046303.csv,79,34,10,6
046304.csv,66,60,10,4
046305.csv,78,16,8,5
046306.csv,40,6,10,6
046307.csv,93,38,10,1
046308.csv,48,30,5,4
046309.csv,70,98,10,4
046310.csv,95,76,8,5
046311.csv,53,72,7,6
046312.csv,95,80,9,5
046313.csv,62,48,9,1
046314.csv,43,38,7,6
046315.csv,77,32,7,5
046316.csv,63,80,9,1
046317.csv,41,100,9,1
046318.csv,73,38,8,4
046319.csv,74,4,10,1
046320.csv,89,78,10,1
046321.csv,55,72,9,5
046322.csv,44,80,6,5
046323.csv,46,30,8,2
046324.csv,57,32,10,5
046325.csv,50,14,6,6
046326.csv,52,30,5,6
046327.csv,52,60,9,4
046328.csv,94,82,8,1
046329.csv,60,80,10,4
046330.csv,100,76,7,4
046331.csv,58,92,8,3
046332.csv,49,60,10,5
046333.csv,94,92,8,5
046334.csv,100,20,7,2
046335.csv,55,24,9,4
046336.csv,77,96,9,3
046337.csv,83,46,10,1
046338.csv,93,50,10,3
046339.csv,85,8,10,4
046340.csv,54,44,5,1
046341.csv,96,72,9,3
046342.csv,76,36,7,5
046343.csv,61,6,6,4
046344.csv,69,52,9,2
046345.csv,72,98,8,3
046346.csv,82,0,8,5
046347.csv,50,30,6,3
046348.csv,65,6,6,5
046349.csv,97,12,9,1
046350.csv,48,24,6,2
046351.csv,84,48,8,6
046352.csv,58,62,5,6
046353.csv,69,24,5,6
046354.csv,87,44,9,6
046355.csv,50,40,6,4
046356.csv,57,64,5,2
046357.csv,44,74,8,2
046358.csv,61,98,9,5
046359.csv,94,66,9,1
046360.csv,99,94,8,2
046361.csv,77,82,7,5
046362.csv,57,60,10,3
046363.csv,54,4,5,3
046364.csv,65,66,5,6
046365.csv,59,78,9,3
046366.csv,58,96,5,4
046367.csv,67,70,7,2
046368.csv,94,22,9,5
046369.csv,90,46,9,4
046370.csv,76,80,10,4
046371.csv,89,70,8,1
046372.csv,79,58,7,1
046373.csv,76,78,10,3
046374.csv,44,64,5,2
046375.csv,90,14,6,4
046376.csv,71,40,6,3
046377.csv,90,42,5,3
046378.csv,44,30,7,1
046379.csv,83,18,5,2
046380.csv,100,96,7,1
046381.csv,72,38,10,4
046382.csv,80,90,8,4
046383.csv,50,44,6,6
046384.csv,60,86,9,5
046385.csv,60,36,6,1
046386.csv,76,4,6,6
046387.csv,98,40,8,6
046388.csv,99,84,8,5
046389.csv,68,20,10,2
046390.csv,82,52,10,6
046391.csv,68,8,7,2
046392.csv,74,28,10,6
046393.csv,82,12,8,3
046394.csv,84,54,6,1
046395.csv,59,34,10,6
046396.csv,86,20,10,1
046397.csv,62,96,6,4
046398.csv,42,46,10,3
046399.csv,53,16,5,4
046400.csv,60,40,10,6
046401.csv,71,46,5,2
046402.csv,68,48,6,6
046403.csv,86,38,8,2
046404.csv,84,4,6,2
046405.csv,79,84,9,2
046406.csv,61,86,7,2
046407.csv,43,52,9,4
046408.csv,42,84,9,1
046409.csv,78,62,6,1
046410.csv,92,36,5,2
046411.csv,91,54,7,6
046412.csv,66,58,6,3
046413.csv,52,44,8,5
046414.csv,94,88,6,6
046415.csv,79,46,10,5
046416.csv,56,84,7,3
046417.csv,61,42,7,2
046418.csv,51,46,9,2
046419.csv,98,82,8,2
046420.csv,94,34,5,1
046421.csv,77,0,9,4
046422.csv,57,0,7,2
046423.csv,90,10,5,5
046424.csv,93,34,6,5
046425.csv,40,64,10,1
046426.csv,89,2,8,6
046427.csv,51,58,10,4
046428.csv,91,80,7,6
046429.csv,94,70,9,4
046430.csv,69,34,8,2
046431.csv,40,50,8,6
046432.csv,98,28,6,4
046433.csv,56,10,8,4
046434.csv,40,32,9,5
046435.csv,43,30,7,1
046436.csv,46,0,6,1
046437.csv,97,34,8,5
046438.csv,62,44,8,4
046439.csv,58,40,8,3
046440.csv,83,14,7,3
046441.csv,57,10,8,5
046442.csv,98,80,8,5
046443.csv,97,92,9,2
046444.csv,63,16,5,4
046445.csv,100,72,7,5
046446.csv,40,90,7,2
046447.csv,96,8,9,2
046448.csv,88,42,5,4
046449.csv,67,88,7,3
046450.csv,88,26,8,2
046451.csv,40,6,5,2
046452.csv,61,82,7,6
046453.csv,50,94,7,1
046454.csv,86,34,8,5
046455.csv,66,0,6,5
046456.csv,56,0,7,3
046457.csv,59,2,7,2
046458.csv,74,92,9,6
046459.csv,74,74,5,1
046460.csv,74,70,5,1
046461.csv,46,86,9,1
046462.csv,78,0,6,5
046463.csv,79,50,5,1
046464.csv,79,74,8,5
046465.csv,56,58,7,2
046466.csv,76,60,7,1
046467.csv,71,96,7,1
046468.csv,84,8,10,2
046469.csv,87,86,6,6
046470.csv,96,12,6,6
046471.csv,81,28,8,5
046472.csv,82,24,10,5
046473.csv,63,26,9,3
046474.csv,87,88,8,6
046475.csv,76,38,9,4
046476.csv,73,62,6,4
046477.csv,73,16,9,3
046478.csv,94,98,9,3
046479.csv,58,14,7,4
046480.csv,40,54,7,4
046481.csv,86,36,5,1
046482.csv,71,70,5,4
046483.csv,98,68,9,2
046484.csv,84,4,8,4
046485.csv,90,54,10,4
046486.csv,85,86,9,3
046487.csv,53,76,7,1
046488.csv,52,88,10,4
046489.csv,90,90,9,4
046490.csv,80,100,8,6
046491.csv,62,76,7,6
046492.csv,45,42,9,1
046493.csv,96,78,9,3
046494.csv,44,4,7,3
046495.csv,97,10,9,2
046496.csv,87,2,7,1
046497.csv,51,30,9,6
046498.csv,80,40,10,4
046499.csv,91,92,5,3
046500.csv,78,2,8,2
046501.csv,59,28,10,4
046502.csv,55,2,9,2
046503.csv,100,86,5,1
046504.csv,59,16,5,2
046505.csv,52,64,6,5
046506.csv,97,82,10,2
046507.csv,65,32,7,3
046508.csv,41,56,10,6
046509.csv,98,60,10,1
046510.csv,97,62,9,2
046511.csv,59,66,5,2
046512.csv,86,48,5,3
046513.csv,40,80,9,3
046514.csv,66,58,5,5
046515.csv,72,94,8,1
046516.csv,74,42,8,2
046517.csv,55,32,8,3
046518.csv,69,96,6,3
046519.csv,68,32,10,4
046520.csv,89,100,5,3
046521.csv,57,98,7,5
046522.csv,68,64,10,1
046523.csv,50,70,9,5
046524.csv,74,68,5,4
046525.csv,48,30,10,1
046526.csv,83,96,5,4
046527.csv,70,12,6,2
046528.csv,97,2,9,3
046529.csv,73,6,7,5
046530.csv,72,40,10,4
046531.csv,91,90,6,4
046532.csv,48,20,5,3
046533.csv,95,30,7,6
046534.csv,59,94,6,5
046535.csv,64,94,10,2
046536.csv,71,44,10,1
046537.csv,44,2,5,5
046538.csv,97,86,7,1
046539.csv,54,2,10,1
046540.csv,77,94,7,6
046541.csv,65,66,7,4
046542.csv,88,90,5,6
046543.csv,61,26,7,4
046544.csv,45,12,9,2
046545.csv,90,16,8,4
046546.csv,95,56,9,5
046547.csv,80,22,7,5
046548.csv,74,0,8,4
046549.csv,89,34,5,6
046550.csv,92,74,9,4
046551.csv,76,46,8,6
046552.csv,85,100,9,4
046553.csv,53,8,7,5
046554.csv,75,98,7,3
046555.csv,48,74,5,2
046556.csv,98,100,9,5
046557.csv,79,16,5,1
046558.csv,84,90,10,4
046559.csv,64,34,7,3
046560.csv,59,56,7,2
046561.csv,85,18,9,4
046562.csv,55,0,6,1
046563.csv,51,92,8,5
046564.csv,70,98,5,2
046565.csv,94,36,6,1
046566.csv,43,18,9,2
046567.csv,76,58,5,3
046568.csv,71,40,9,1
046569.csv,94,30,6,1
046570.csv,84,48,9,2
046571.csv,69,84,9,1
046572.csv,41,16,9,1
046573.csv,47,84,10,1
046574.csv,59,28,6,4
046575.csv,53,28,8,3
046576.csv,58,12,10,5
046577.csv,89,22,8,2
046578.csv,62,18,9,4
046579.csv,66,52,6,6
046580.csv,83,80,7,5
046581.csv,64,22,6,4
046582.csv,49,42,5,6
046583.csv,52,2,5,1
046584.csv,49,0,5,2
046585.csv,86,36,9,5
046586.csv,92,42,9,2
046587.csv,46,60,8,3
046588.csv,58,28,6,5
046589.csv,79,6,8,2
046590.csv,90,20,10,1
046591.csv,83,32,6,3
046592.csv,70,14,6,4
046593.csv,56,46,6,6
046594.csv,58,32,10,1
046595.csv,63,96,7,2
046596.csv,42,10,7,5
046597.csv,61,84,9,5
046598.csv,52,34,7,5
046599.csv,44,72,8,5
046600.csv,83,60,6,3
046601.csv,55,52,8,2
046602.csv,95,84,6,6
046603.csv,60,76,8,3
046604.csv,60,22,8,4
046605.csv,77,48,5,3
046606.csv,53,16,7,4
046607.csv,49,28,5,4
046608.csv,77,16,10,5
046609.csv,41,92,6,1
046610.csv,45,54,7,1
046611.csv,67,64,5,5
046612.csv,76,20,7,6
046613.csv,100,46,7,6
046614.csv,80,100,7,6
046615.csv,59,28,7,1
046616.csv,79,78,9,5
046617.csv,45,20,6,2
046618.csv,94,32,10,2
046619.csv,49,10,8,2
046620.csv,65,12,7,3
046621.csv,80,60,7,3
046622.csv,88,84,5,1
046623.csv,41,54,7,3
046624.csv,74,6,7,1
046625.csv,81,4,10,5
046626.csv,68,12,8,4
046627.csv,51,4,5,1
046628.csv,43,2,5,3
046629.csv,61,32,8,6
046630.csv,47,4,5,4
046631.csv,67,4,7,1
046632.csv,79,18,8,3
046633.csv,95,16,10,4
046634.csv,88,8,7,5
046635.csv,67,18,8,4
046636.csv,92,54,7,3
046637.csv,46,32,9,1
046638.csv,93,2,8,3
046639.csv,96,4,5,1
046640.csv,81,18,7,4
046641.csv,49,30,5,6
046642.csv,73,42,8,1
046643.csv,91,42,9,6
046644.csv,68,50,6,5
046645.csv,95,80,6,3
046646.csv,99,50,8,4
046647.csv,47,16,8,3
046648.csv,70,10,9,2
046649.csv,87,64,10,6
046650.csv,87,50,10,4
046651.csv,93,70,6,6
046652.csv,45,0,7,1
046653.csv,70,52,7,4
046654.csv,71,88,5,4
046655.csv,70,40,7,3
046656.csv,77,2,5,1
046657.csv,62,78,7,4
046658.csv,81,16,7,3
046659.csv,74,62,7,1
046660.csv,44,0,7,1
046661.csv,65,56,9,3
046662.csv,81,40,6,5
046663.csv,96,90,10,3
046664.csv,47,94,6,6
046665.csv,44,94,7,3
046666.csv,61,68,7,1
046667.csv,99,64,8,3
046668.csv,71,98,7,3
046669.csv,73,12,5,1
046670.csv,52,62,9,5
046671.csv,41,20,6,5
046672.csv,76,84,10,3
046673.csv,57,50,8,5
046674.csv,72,44,8,6
046675.csv,58,84,10,2
046676.csv,90,68,8,4
046677.csv,65,12,6,2
046678.csv,78,54,6,2
046679.csv,70,80,6,3
046680.csv,70,6,7,5
046681.csv,40,82,7,2
046682.csv,72,78,5,6
046683.csv,86,30,7,4
046684.csv,89,0,9,6
046685.csv,58,96,8,2
046686.csv,95,78,8,5
046687.csv,82,56,7,1
046688.csv,58,4,5,3
046689.csv,90,80,8,6
046690.csv,87,60,8,2
046691.csv,99,52,7,5
046692.csv,68,84,8,4
046693.csv,67,46,9,2
046694.csv,45,94,5,1
046695.csv,48,90,10,5
046696.csv,60,48,7,5
046697.csv,85,48,6,5
046698.csv,86,30,10,5
046699.csv,43,6,10,2
046700.csv,86,88,6,4
046701.csv,45,30,5,1
046702.csv,91,14,9,5
046703.csv,63,78,10,4
046704.csv,67,26,10,2
046705.csv,48,44,6,1
046706.csv,87,24,10,2
046707.csv,79,88,10,5
046708.csv,56,94,5,3
046709.csv,72,40,10,2
046710.csv,93,52,10,5
046711.csv,99,14,9,6
046712.csv,65,46,7,1
046713.csv,43,64,5,3
046714.csv,75,52,5,4
046715.csv,93,24,7,2
046716.csv,80,22,5,3
046717.csv,57,76,6,3
046718.csv,99,54,8,3
046719.csv,94,46,10,1
046720.csv,82,92,8,3
046721.csv,69,76,6,6
046722.csv,81,8,5,6
046723.csv,100,80,9,3
046724.csv,85,74,10,1
046725.csv,98,48,9,1
046726.csv,75,12,8,1
046727.csv,45,96,6,2
046728.csv,55,32,10,6
046729.csv,53,30,10,5
046730.csv,74,72,7,2
046731.csv,96,2,6,4
046732.csv,61,74,6,2
046733.csv,43,54,8,1
046734.csv,88,44,6,6
046735.csv,90,16,8,2
046736.csv,78,96,5,1
046737.csv,70,8,10,4
046738.csv,93,34,6,2
046739.csv,92,60,9,3
046740.csv,55,86,10,5
046741.csv,90,60,7,5
046742.csv,62,46,10,6
046743.csv,65,84,6,2
046744.csv,88,80,8,4
046745.csv,50,82,5,2
046746.csv,73,90,6,4
046747.csv,77,96,9,6
046748.csv,64,94,9,2
046749.csv,86,62,5,3
046750.csv,68,92,6,2
046751.csv,80,90,7,2
046752.csv,52,78,9,6
046753.csv,64,30,5,2
046754.csv,70,64,5,2
046755.csv,40,54,7,6
046756.csv,48,44,8,5
046757.csv,82,14,7,5
046758.csv,92,58,8,2
046759.csv,62,62,5,4
046760.csv,65,94,6,1
046761.csv,71,50,8,1
046762.csv,44,24,7,3
046763.csv,95,96,9,3
046764.csv,47,32,8,6
046765.csv,65,14,9,5
046766.csv,85,72,10,1
046767.csv,47,18,10,1
046768.csv,47,66,10,2
046769.csv,89,50,9,5
046770.csv,100,94,9,3
046771.csv,100,84,6,3
046772.csv,47,18,7,5
046773.csv,88,14,10,3
046774.csv,75,74,8,4
046775.csv,61,44,6,3
046776.csv,45,20,8,2
046777.csv,67,8,5,5
046778.csv,77,80,8,2
046779.csv,56,88,6,4
046780.csv,48,18,7,6
046781.csv,76,70,5,2
046782.csv,74,92,8,2
046783.csv,44,36,10,5
046784.csv,52,10,6,2
046785.csv,42,58,8,1
046786.csv,83,6,9,1
046787.csv,55,70,8,6
046788.csv,71,6,8,1
046789.csv,53,76,9,5
046790.csv,55,82,5,3
046791.csv,100,16,7,3
046792.csv,85,88,9,1
046793.csv,52,58,5,2
046794.csv,92,96,7,5
046795.csv,56,86,9,4
046796.csv,93,2,8,5
046797.csv,80,98,5,5
046798.csv,80,2,8,1
046799.csv,52,30,10,1
046800.csv,64,48,7,5
046801.csv,42,38,6,6
046802.csv,93,82,9,4
046803.csv,55,24,7,4
046804.csv,66,32,7,2
046805.csv,48,4,7,1
046806.csv,64,16,9,4
046807.csv,50,36,8,2
046808.csv,81,12,9,2
046809.csv,68,0,10,2
046810.csv,93,26,5,2
046811.csv,40,0,9,3
046812.csv,71,36,7,3
046813.csv,74,54,5,5
046814.csv,79,62,10,3
046815.csv,81,26,10,4
046816.csv,74,26,9,1
046817.csv,97,12,6,1
046818.csv,87,58,9,3
046819.csv,53,74,8,4
046820.csv,84,6,9,6
046821.csv,49,6,5,4
046822.csv,94,90,5,2
046823.csv,49,28,9,4
046824.csv,81,62,9,1
046825.csv,70,2,6,3
046826.csv,42,50,5,6
046827.csv,45,90,10,4
046828.csv,84,80,10,4
046829.csv,68,18,7,2
046830.csv,86,22,6,3
046831.csv,43,6,8,5
046832.csv,98,96,9,5
046833.csv,91,38,9,4
046834.csv,67,92,7,2
046835.csv,89,84,5,1
046836.csv,48,78,5,1
046837.csv,49,66,5,5
046838.csv,58,34,5,1
046839.csv,99,2,8,6
046840.csv,52,6,8,6
046841.csv,48,76,6,2
046842.csv,76,60,6,1
046843.csv,72,80,5,2
046844.csv,98,80,10,3
046845.csv,73,36,10,4
046846.csv,44,6,10,5
046847.csv,77,10,6,2
046848.csv,89,28,7,5
046849.csv,61,2,8,6
046850.csv,66,12,9,5
046851.csv,87,96,9,5
046852.csv,49,14,10,4
046853.csv,86,48,9,5
046854.csv,67,12,8,4
046855.csv,97,34,8,6
046856.csv,95,62,9,3
046857.csv,97,86,10,1
046858.csv,43,96,8,3
046859.csv,57,60,5,4
046860.csv,81,68,10,6
046861.csv,96,54,8,5
046862.csv,92,76,5,3
046863.csv,52,4,10,2
046864.csv,79,76,5,4
046865.csv,99,76,10,5
046866.csv,87,6,8,3
046867.csv,65,16,5,2
046868.csv,54,46,10,2
046869.csv,59,4,8,2
046870.csv,67,92,5,6
046871.csv,76,48,6,6
046872.csv,65,78,6,2
046873.csv,42,6,6,5
046874.csv,46,10,7,6
046875.csv,55,28,7,1
046876.csv,47,62,10,2
046877.csv,94,0,5,6
046878.csv,66,48,8,3
046879.csv,76,24,6,1
046880.csv,47,68,9,2
046881.csv,80,14,7,1
046882.csv,63,10,9,1
046883.csv,80,32,8,2
046884.csv,62,96,10,1
046885.csv,92,82,8,5
046886.csv,54,6,9,6
046887.csv,56,66,8,4
046888.csv,50,40,9,3
046889.csv,59,84,10,2
046890.csv,57,92,9,2
046891.csv,67,100,8,5
046892.csv,68,100,6,6
046893.csv,43,66,5,1
046894.csv,46,12,10,2
046895.csv,71,8,10,1
046896.csv,71,4,7,6
046897.csv,53,44,9,2
046898.csv,92,48,10,1
046899.csv,57,92,6,4
046900.csv,43,64,9,6
046901.csv,74,62,8,4
046902.csv,73,80,7,3
046903.csv,94,26,9,2
046904.csv,99,90,5,5
046905.csv,78,98,7,2
046906.csv,51,100,7,1
046907.csv,55,60,8,6
046908.csv,84,4,9,1
046909.csv,40,76,7,1
