filename,ps,ds,dms,cycle
009475.csv,105,76,8,2
009476.csv,105,76,8,4
009477.csv,105,76,8,6
009478.csv,95,44,10,2
009479.csv,95,44,10,4
009480.csv,95,44,10,6
009481.csv,45,4,11,2
009482.csv,45,4,11,4
009483.csv,45,4,11,6
009484.csv,80,16,10,2
009485.csv,80,16,10,4
009486.csv,80,16,10,6
009487.csv,100,28,10,2
009488.csv,100,28,10,4
009489.csv,100,28,10,6
009490.csv,90,28,9,2
009491.csv,90,28,9,4
009492.csv,90,28,9,6
009493.csv,60,4,5,2
009494.csv,60,4,5,4
009495.csv,60,4,5,6
009496.csv,45,84,5,2
009497.csv,45,84,5,4
009498.csv,45,84,5,6
009499.csv,50,48,9,2
009500.csv,50,48,9,4
009501.csv,50,48,9,6
009502.csv,65,32,9,2
009503.csv,65,32,9,4
009504.csv,65,32,9,6
009505.csv,90,108,6,2
009506.csv,90,108,6,4
009507.csv,90,108,6,6
009508.csv,45,64,11,2
009509.csv,45,64,11,4
009510.csv,45,64,11,6
009511.csv,85,16,9,2
009512.csv,85,16,9,4
009513.csv,85,16,9,6
009514.csv,100,52,7,2
009515.csv,100,52,7,4
009516.csv,100,52,7,6
009517.csv,110,104,8,2
009518.csv,110,104,8,4
009519.csv,110,104,8,6
009520.csv,95,96,5,2
009521.csv,95,96,5,4
009522.csv,95,96,5,6
009523.csv,105,72,8,2
009524.csv,105,72,8,4
009525.csv,105,72,8,6
009526.csv,65,72,9,2
009527.csv,65,72,9,4
009528.csv,65,72,9,6
009529.csv,80,44,6,2
009530.csv,80,44,6,4
009531.csv,80,44,6,6
009532.csv,100,28,6,2
009533.csv,100,28,6,4
009534.csv,100,28,6,6
009535.csv,45,24,6,2
009536.csv,45,24,6,4
009537.csv,45,24,6,6
009538.csv,100,72,6,2
009539.csv,100,72,6,4
009540.csv,100,72,6,6
009541.csv,55,32,10,2
009542.csv,55,32,10,4
009543.csv,55,32,10,6
009544.csv,90,96,5,2
009545.csv,90,96,5,4
009546.csv,90,96,5,6
009547.csv,90,68,8,2
009548.csv,90,68,8,4
009549.csv,90,68,8,6
009550.csv,75,24,9,2
009551.csv,75,24,9,4
009552.csv,75,24,9,6
009553.csv,80,68,10,2
009554.csv,80,68,10,4
009555.csv,80,68,10,6
009556.csv,65,48,5,2
009557.csv,65,48,5,4
009558.csv,65,48,5,6
009559.csv,40,28,10,2
009560.csv,40,28,10,4
009561.csv,40,28,10,6
009562.csv,70,36,9,2
009563.csv,70,36,9,4
009564.csv,70,36,9,6
009565.csv,60,16,7,2
009566.csv,60,16,7,4
009567.csv,60,16,7,6
009568.csv,95,44,9,2
009569.csv,95,44,9,4
009570.csv,95,44,9,6
009571.csv,50,4,6,2
009572.csv,50,4,6,4
009573.csv,50,4,6,6
009574.csv,85,28,11,2
009575.csv,85,28,11,4
009576.csv,85,28,11,6
009577.csv,55,56,8,2
009578.csv,55,56,8,4
009579.csv,55,56,8,6
009580.csv,40,8,9,2
009581.csv,40,8,9,4
009582.csv,40,8,9,6
009583.csv,70,16,8,2
009584.csv,70,16,8,4
009585.csv,70,16,8,6
009586.csv,50,104,11,2
009587.csv,50,104,11,4
009588.csv,50,104,11,6
009589.csv,60,12,9,2
009590.csv,60,12,9,4
009591.csv,60,12,9,6
009592.csv,75,72,8,2
009593.csv,75,72,8,4
009594.csv,75,72,8,6
009595.csv,45,52,10,2
009596.csv,45,52,10,4
009597.csv,45,52,10,6
009598.csv,55,16,7,2
009599.csv,55,16,7,4
009600.csv,55,16,7,6
009601.csv,55,72,6,2
009602.csv,55,72,6,4
009603.csv,55,72,6,6
009604.csv,45,16,10,2
009605.csv,45,16,10,4
009606.csv,45,16,10,6
009607.csv,55,28,9,2
009608.csv,55,28,9,4
009609.csv,55,28,9,6
009610.csv,55,88,11,2
009611.csv,55,88,11,4
009612.csv,55,88,11,6
009613.csv,90,72,8,2
009614.csv,90,72,8,4
009615.csv,90,72,8,6
009616.csv,60,56,8,2
009617.csv,60,56,8,4
009618.csv,60,56,8,6
009619.csv,65,68,11,2
009620.csv,65,68,11,4
009621.csv,65,68,11,6
009622.csv,85,16,8,2
009623.csv,85,16,8,4
009624.csv,85,16,8,6
009625.csv,85,48,7,2
009626.csv,85,48,7,4
009627.csv,85,48,7,6
009628.csv,105,104,8,2
009629.csv,105,104,8,4
009630.csv,105,104,8,6
009631.csv,80,12,11,2
009632.csv,80,12,11,4
009633.csv,80,12,11,6
009634.csv,50,44,6,2
009635.csv,50,44,6,4
009636.csv,50,44,6,6
009637.csv,60,8,10,2
009638.csv,60,8,10,4
009639.csv,60,8,10,6
009640.csv,55,36,11,2
009641.csv,55,36,11,4
009642.csv,55,36,11,6
009643.csv,85,68,6,2
009644.csv,85,68,6,4
009645.csv,85,68,6,6
009646.csv,105,76,9,2
009647.csv,105,76,9,4
009648.csv,105,76,9,6
009649.csv,110,4,11,2
009650.csv,110,4,11,4
009651.csv,110,4,11,6
009652.csv,40,4,9,2
009653.csv,40,4,9,4
009654.csv,40,4,9,6
009655.csv,85,8,10,2
009656.csv,85,8,10,4
009657.csv,85,8,10,6
009658.csv,40,12,11,2
009659.csv,40,12,11,4
009660.csv,40,12,11,6
009661.csv,80,64,5,2
009662.csv,80,64,5,4
009663.csv,80,64,5,6
009664.csv,40,108,7,2
009665.csv,40,108,7,4
009666.csv,40,108,7,6
009667.csv,100,104,8,2
009668.csv,100,104,8,4
009669.csv,100,104,8,6
009670.csv,75,44,9,2
009671.csv,75,44,9,4
009672.csv,75,44,9,6
009673.csv,110,44,5,2
009674.csv,110,44,5,4
009675.csv,110,44,5,6
009676.csv,95,32,8,2
009677.csv,95,32,8,4
009678.csv,95,32,8,6
009679.csv,65,68,5,2
009680.csv,65,68,5,4
009681.csv,65,68,5,6
009682.csv,50,24,10,2
009683.csv,50,24,10,4
009684.csv,50,24,10,6
009685.csv,85,84,7,2
009686.csv,85,84,7,4
009687.csv,85,84,7,6
009688.csv,40,4,7,2
009689.csv,40,4,7,4
009690.csv,40,4,7,6
009691.csv,85,16,6,2
009692.csv,85,16,6,4
009693.csv,85,16,6,6
009694.csv,95,68,5,2
009695.csv,95,68,5,4
009696.csv,95,68,5,6
009697.csv,50,104,8,2
009698.csv,50,104,8,4
009699.csv,50,104,8,6
009700.csv,40,12,7,2
009701.csv,40,12,7,4
009702.csv,40,12,7,6
009703.csv,90,92,11,2
009704.csv,90,92,11,4
009705.csv,90,92,11,6
009706.csv,90,52,5,2
009707.csv,90,52,5,4
009708.csv,90,52,5,6
009709.csv,90,108,7,2
009710.csv,90,108,7,4
009711.csv,90,108,7,6
009712.csv,110,108,11,2
009713.csv,110,108,11,4
009714.csv,110,108,11,6
009715.csv,60,88,7,2
009716.csv,60,88,7,4
009717.csv,60,88,7,6
009718.csv,50,44,10,2
009719.csv,50,44,10,4
009720.csv,50,44,10,6
009721.csv,95,8,11,2
009722.csv,95,8,11,4
009723.csv,95,8,11,6
009724.csv,50,32,6,2
009725.csv,50,32,6,4
009726.csv,50,32,6,6
009727.csv,45,32,10,2
009728.csv,45,32,10,4
009729.csv,45,32,10,6
009730.csv,85,32,7,2
009731.csv,85,32,7,4
009732.csv,85,32,7,6
009733.csv,105,64,8,2
009734.csv,105,64,8,4
009735.csv,105,64,8,6
009736.csv,65,88,7,2
009737.csv,65,88,7,4
009738.csv,65,88,7,6
009739.csv,60,68,5,2
009740.csv,60,68,5,4
009741.csv,60,68,5,6
009742.csv,40,64,11,2
009743.csv,40,64,11,4
009744.csv,40,64,11,6
009745.csv,95,44,11,2
009746.csv,95,44,11,4
009747.csv,95,44,11,6
009748.csv,105,16,11,2
009749.csv,105,16,11,4
009750.csv,105,16,11,6
009751.csv,100,56,9,2
009752.csv,100,56,9,4
009753.csv,100,56,9,6
009754.csv,75,88,11,2
009755.csv,75,88,11,4
009756.csv,75,88,11,6
009757.csv,85,96,7,2
009758.csv,85,96,7,4
009759.csv,85,96,7,6
009760.csv,70,88,10,2
009761.csv,70,88,10,4
009762.csv,70,88,10,6
009763.csv,40,76,7,2
009764.csv,40,76,7,4
009765.csv,40,76,7,6
009766.csv,90,84,6,2
009767.csv,90,84,6,4
009768.csv,90,84,6,6
009769.csv,105,24,5,2
009770.csv,105,24,5,4
009771.csv,105,24,5,6
009772.csv,100,88,9,2
009773.csv,100,88,9,4
009774.csv,100,88,9,6
009775.csv,70,32,7,2
009776.csv,70,32,7,4
009777.csv,70,32,7,6
009778.csv,80,88,6,2
009779.csv,80,88,6,4
009780.csv,80,88,6,6
009781.csv,105,52,6,2
009782.csv,105,52,6,4
009783.csv,105,52,6,6
009784.csv,75,56,6,2
009785.csv,75,56,6,4
009786.csv,75,56,6,6
009787.csv,60,52,10,2
009788.csv,60,52,10,4
009789.csv,60,52,10,6
009790.csv,75,24,5,2
009791.csv,75,24,5,4
009792.csv,75,24,5,6
009793.csv,65,104,7,2
009794.csv,65,104,7,4
009795.csv,65,104,7,6
009796.csv,65,32,11,2
009797.csv,65,32,11,4
009798.csv,65,32,11,6
009799.csv,105,68,10,2
009800.csv,105,68,10,4
009801.csv,105,68,10,6
009802.csv,45,72,6,2
009803.csv,45,72,6,4
009804.csv,45,72,6,6
009805.csv,60,84,10,2
009806.csv,60,84,10,4
009807.csv,60,84,10,6
009808.csv,90,44,5,2
009809.csv,90,44,5,4
009810.csv,90,44,5,6
009811.csv,95,52,7,2
009812.csv,95,52,7,4
009813.csv,95,52,7,6
009814.csv,55,108,6,2
009815.csv,55,108,6,4
009816.csv,55,108,6,6
009817.csv,90,104,8,2
009818.csv,90,104,8,4
009819.csv,90,104,8,6
009820.csv,55,84,7,2
009821.csv,55,84,7,4
009822.csv,55,84,7,6
009823.csv,55,68,5,2
009824.csv,55,68,5,4
009825.csv,55,68,5,6
009826.csv,90,24,8,2
009827.csv,90,24,8,4
009828.csv,90,24,8,6
009829.csv,75,44,6,2
009830.csv,75,44,6,4
009831.csv,75,44,6,6
009832.csv,80,16,8,2
009833.csv,80,16,8,4
009834.csv,80,16,8,6
009835.csv,100,4,11,2
009836.csv,100,4,11,4
009837.csv,100,4,11,6
009838.csv,60,8,11,2
009839.csv,60,8,11,4
009840.csv,60,8,11,6
009841.csv,45,4,9,2
009842.csv,45,4,9,4
009843.csv,45,4,9,6
009844.csv,75,52,7,2
009845.csv,75,52,7,4
009846.csv,75,52,7,6
009847.csv,80,24,10,2
009848.csv,80,24,10,4
009849.csv,80,24,10,6
009850.csv,110,24,9,2
009851.csv,110,24,9,4
009852.csv,110,24,9,6
009853.csv,75,36,9,2
009854.csv,75,36,9,4
009855.csv,75,36,9,6
009856.csv,80,12,8,2
009857.csv,80,12,8,4
009858.csv,80,12,8,6
009859.csv,65,72,11,2
009860.csv,65,72,11,4
009861.csv,65,72,11,6
009862.csv,55,16,11,2
009863.csv,55,16,11,4
009864.csv,55,16,11,6
009865.csv,70,96,10,2
009866.csv,70,96,10,4
009867.csv,70,96,10,6
009868.csv,45,64,8,2
009869.csv,45,64,8,4
009870.csv,45,64,8,6
009871.csv,55,88,6,2
009872.csv,55,88,6,4
009873.csv,55,88,6,6
009874.csv,95,104,6,2
009875.csv,95,104,6,4
009876.csv,95,104,6,6
009877.csv,105,28,9,2
009878.csv,105,28,9,4
009879.csv,105,28,9,6
009880.csv,40,56,10,2
009881.csv,40,56,10,4
009882.csv,40,56,10,6
009883.csv,60,92,11,2
009884.csv,60,92,11,4
009885.csv,60,92,11,6
009886.csv,80,64,8,2
009887.csv,80,64,8,4
009888.csv,80,64,8,6
009889.csv,70,104,10,2
009890.csv,70,104,10,4
009891.csv,70,104,10,6
009892.csv,50,44,9,2
009893.csv,50,44,9,4
009894.csv,50,44,9,6
009895.csv,65,88,5,2
009896.csv,65,88,5,4
009897.csv,65,88,5,6
009898.csv,85,84,10,2
009899.csv,85,84,10,4
009900.csv,85,84,10,6
009901.csv,100,88,10,2
009902.csv,100,88,10,4
009903.csv,100,88,10,6
009904.csv,85,104,9,2
009905.csv,85,104,9,4
009906.csv,85,104,9,6
009907.csv,55,36,6,2
009908.csv,55,36,6,4
009909.csv,55,36,6,6
009910.csv,70,92,5,2
009911.csv,70,92,5,4
009912.csv,70,92,5,6
009913.csv,40,84,6,2
009914.csv,40,84,6,4
009915.csv,40,84,6,6
009916.csv,65,36,9,2
009917.csv,65,36,9,4
009918.csv,65,36,9,6
009919.csv,75,68,10,2
009920.csv,75,68,10,4
009921.csv,75,68,10,6
009922.csv,50,104,6,2
009923.csv,50,104,6,4
009924.csv,50,104,6,6
009925.csv,50,92,5,2
009926.csv,50,92,5,4
009927.csv,50,92,5,6
009928.csv,60,108,10,2
009929.csv,60,108,10,4
009930.csv,60,108,10,6
009931.csv,85,52,5,2
009932.csv,85,52,5,4
009933.csv,85,52,5,6
009934.csv,75,64,6,2
009935.csv,75,64,6,4
009936.csv,75,64,6,6
009937.csv,45,4,6,2
009938.csv,45,4,6,4
009939.csv,45,4,6,6
009940.csv,60,36,5,2
009941.csv,60,36,5,4
009942.csv,60,36,5,6
009943.csv,55,28,8,2
009944.csv,55,28,8,4
009945.csv,55,28,8,6
009946.csv,80,68,9,2
009947.csv,80,68,9,4
009948.csv,80,68,9,6
009949.csv,105,68,7,2
009950.csv,105,68,7,4
009951.csv,105,68,7,6
009952.csv,70,56,5,2
009953.csv,70,56,5,4
009954.csv,70,56,5,6
009955.csv,40,72,11,2
009956.csv,40,72,11,4
009957.csv,40,72,11,6
009958.csv,80,84,8,2
009959.csv,80,84,8,4
009960.csv,80,84,8,6
009961.csv,110,36,10,2
009962.csv,110,36,10,4
009963.csv,110,36,10,6
009964.csv,100,92,9,2
009965.csv,100,92,9,4
009966.csv,100,92,9,6
009967.csv,95,28,8,2
009968.csv,95,28,8,4
009969.csv,95,28,8,6
009970.csv,90,96,9,2
009971.csv,90,96,9,4
009972.csv,90,96,9,6
009973.csv,90,84,5,2
009974.csv,90,84,5,4
009975.csv,90,84,5,6
009976.csv,90,12,5,2
009977.csv,90,12,5,4
009978.csv,90,12,5,6
009979.csv,80,84,11,2
009980.csv,80,84,11,4
009981.csv,80,84,11,6
009982.csv,40,76,6,2
009983.csv,40,76,6,4
009984.csv,40,76,6,6
009985.csv,65,52,5,2
009986.csv,65,52,5,4
009987.csv,65,52,5,6
009988.csv,95,84,6,2
009989.csv,95,84,6,4
009990.csv,95,84,6,6
009991.csv,90,48,6,2
009992.csv,90,48,6,4
009993.csv,90,48,6,6
009994.csv,40,12,6,2
009995.csv,40,12,6,4
009996.csv,40,12,6,6
009997.csv,60,44,8,2
009998.csv,60,44,8,4
009999.csv,60,44,8,6
010000.csv,80,48,11,2
010001.csv,80,48,11,4
010002.csv,80,48,11,6
010003.csv,80,88,5,2
010004.csv,80,88,5,4
010005.csv,80,88,5,6
010006.csv,90,76,5,2
010007.csv,90,76,5,4
010008.csv,90,76,5,6
010009.csv,80,28,5,2
010010.csv,80,28,5,4
010011.csv,80,28,5,6
010012.csv,105,64,6,2
010013.csv,105,64,6,4
010014.csv,105,64,6,6
010015.csv,50,76,6,2
010016.csv,50,76,6,4
010017.csv,50,76,6,6
010018.csv,110,4,7,2
010019.csv,110,4,7,4
010020.csv,110,4,7,6
010021.csv,55,84,10,2
010022.csv,55,84,10,4
010023.csv,55,84,10,6
010024.csv,40,48,7,2
010025.csv,40,48,7,4
010026.csv,40,48,7,6
010027.csv,75,72,11,2
010028.csv,75,72,11,4
010029.csv,75,72,11,6
010030.csv,45,108,10,2
010031.csv,45,108,10,4
010032.csv,45,108,10,6
010033.csv,80,32,10,2
010034.csv,80,32,10,4
010035.csv,80,32,10,6
010036.csv,45,92,6,2
010037.csv,45,92,6,4
010038.csv,45,92,6,6
010039.csv,55,104,9,2
010040.csv,55,104,9,4
010041.csv,55,104,9,6
010042.csv,50,8,9,2
010043.csv,50,8,9,4
010044.csv,50,8,9,6
010045.csv,55,44,9,2
010046.csv,55,44,9,4
010047.csv,55,44,9,6
010048.csv,40,8,6,2
010049.csv,40,8,6,4
010050.csv,40,8,6,6
010051.csv,100,104,6,2
010052.csv,100,104,6,4
010053.csv,100,104,6,6
010054.csv,105,52,8,2
010055.csv,105,52,8,4
010056.csv,105,52,8,6
010057.csv,45,92,8,2
010058.csv,45,92,8,4
010059.csv,45,92,8,6
010060.csv,100,12,5,2
010061.csv,100,12,5,4
010062.csv,100,12,5,6
010063.csv,55,32,8,2
010064.csv,55,32,8,4
010065.csv,55,32,8,6
010066.csv,105,72,11,2
010067.csv,105,72,11,4
010068.csv,105,72,11,6
010069.csv,85,88,6,2
010070.csv,85,88,6,4
010071.csv,85,88,6,6
010072.csv,70,104,8,2
010073.csv,70,104,8,4
010074.csv,70,104,8,6
010075.csv,60,48,11,2
010076.csv,60,48,11,4
010077.csv,60,48,11,6
010078.csv,60,88,5,2
010079.csv,60,88,5,4
010080.csv,60,88,5,6
010081.csv,100,48,10,2
010082.csv,100,48,10,4
010083.csv,100,48,10,6
010084.csv,80,64,9,2
010085.csv,80,64,9,4
010086.csv,80,64,9,6
010087.csv,65,92,5,2
010088.csv,65,92,5,4
010089.csv,65,92,5,6
010090.csv,105,72,6,2
010091.csv,105,72,6,4
010092.csv,105,72,6,6
010093.csv,45,8,7,2
010094.csv,45,8,7,4
010095.csv,45,8,7,6
010096.csv,40,104,5,2
010097.csv,40,104,5,4
010098.csv,40,104,5,6
010099.csv,85,64,7,2
010100.csv,85,64,7,4
010101.csv,85,64,7,6
010102.csv,95,4,5,2
010103.csv,95,4,5,4
010104.csv,95,4,5,6
010105.csv,50,32,5,2
010106.csv,50,32,5,4
010107.csv,50,32,5,6
010108.csv,80,104,8,2
010109.csv,80,104,8,4
010110.csv,80,104,8,6
010111.csv,95,68,7,2
010112.csv,95,68,7,4
010113.csv,95,68,7,6
010114.csv,65,8,6,2
010115.csv,65,8,6,4
010116.csv,65,8,6,6
010117.csv,50,16,7,2
010118.csv,50,16,7,4
010119.csv,50,16,7,6
010120.csv,45,72,10,2
010121.csv,45,72,10,4
010122.csv,45,72,10,6
010123.csv,85,16,10,2
010124.csv,85,16,10,4
010125.csv,85,16,10,6
010126.csv,75,44,7,2
010127.csv,75,44,7,4
010128.csv,75,44,7,6
010129.csv,105,76,5,2
010130.csv,105,76,5,4
010131.csv,105,76,5,6
010132.csv,75,92,5,2
010133.csv,75,92,5,4
010134.csv,75,92,5,6
010135.csv,100,104,5,2
010136.csv,100,104,5,4
010137.csv,100,104,5,6
010138.csv,100,24,8,2
010139.csv,100,24,8,4
010140.csv,100,24,8,6
010141.csv,95,68,9,2
010142.csv,95,68,9,4
010143.csv,95,68,9,6
010144.csv,95,92,7,2
010145.csv,95,92,7,4
010146.csv,95,92,7,6
010147.csv,65,16,9,2
010148.csv,65,16,9,4
010149.csv,65,16,9,6
010150.csv,95,104,10,2
010151.csv,95,104,10,4
010152.csv,95,104,10,6
010153.csv,55,44,7,2
010154.csv,55,44,7,4
010155.csv,55,44,7,6
010156.csv,95,12,8,2
010157.csv,95,12,8,4
010158.csv,95,12,8,6
010159.csv,40,72,6,2
010160.csv,40,72,6,4
010161.csv,40,72,6,6
010162.csv,105,104,5,2
010163.csv,105,104,5,4
010164.csv,105,104,5,6
010165.csv,75,36,11,2
010166.csv,75,36,11,4
010167.csv,75,36,11,6
010168.csv,110,8,11,2
010169.csv,110,8,11,4
010170.csv,110,8,11,6
010171.csv,95,104,7,2
010172.csv,95,104,7,4
010173.csv,95,104,7,6
010174.csv,110,76,8,2
010175.csv,110,76,8,4
010176.csv,110,76,8,6
010177.csv,55,84,9,2
010178.csv,55,84,9,4
010179.csv,55,84,9,6
010180.csv,80,92,11,2
010181.csv,80,92,11,4
010182.csv,80,92,11,6
010183.csv,75,68,5,2
010184.csv,75,68,5,4
010185.csv,75,68,5,6
010186.csv,60,16,6,2
010187.csv,60,16,6,4
010188.csv,60,16,6,6
010189.csv,90,28,5,2
010190.csv,90,28,5,4
010191.csv,90,28,5,6
010192.csv,40,64,5,2
010193.csv,40,64,5,4
010194.csv,40,64,5,6
010195.csv,90,32,9,2
010196.csv,90,32,9,4
010197.csv,90,32,9,6
010198.csv,105,64,10,2
010199.csv,105,64,10,4
010200.csv,105,64,10,6
010201.csv,60,72,8,2
010202.csv,60,72,8,4
010203.csv,60,72,8,6
010204.csv,60,12,5,2
010205.csv,60,12,5,4
010206.csv,60,12,5,6
010207.csv,70,96,11,2
010208.csv,70,96,11,4
010209.csv,70,96,11,6
010210.csv,65,12,11,2
010211.csv,65,12,11,4
010212.csv,65,12,11,6
010213.csv,55,92,9,2
010214.csv,55,92,9,4
010215.csv,55,92,9,6
010216.csv,80,108,7,2
010217.csv,80,108,7,4
010218.csv,80,108,7,6
010219.csv,85,92,7,2
010220.csv,85,92,7,4
010221.csv,85,92,7,6
010222.csv,55,52,9,2
010223.csv,55,52,9,4
010224.csv,55,52,9,6
010225.csv,105,32,8,2
010226.csv,105,32,8,4
010227.csv,105,32,8,6
010228.csv,65,36,7,2
010229.csv,65,36,7,4
010230.csv,65,36,7,6
010231.csv,105,92,5,2
010232.csv,105,92,5,4
010233.csv,105,92,5,6
010234.csv,100,32,11,2
010235.csv,100,32,11,4
010236.csv,100,32,11,6
010237.csv,45,68,11,2
010238.csv,45,68,11,4
010239.csv,45,68,11,6
010240.csv,85,76,11,2
010241.csv,85,76,11,4
010242.csv,85,76,11,6
010243.csv,45,32,5,2
010244.csv,45,32,5,4
010245.csv,45,32,5,6
010246.csv,75,48,10,2
010247.csv,75,48,10,4
010248.csv,75,48,10,6
010249.csv,55,52,8,2
010250.csv,55,52,8,4
010251.csv,55,52,8,6
010252.csv,95,4,8,2
010253.csv,95,4,8,4
010254.csv,95,4,8,6
010255.csv,100,92,10,2
010256.csv,100,92,10,4
010257.csv,100,92,10,6
010258.csv,100,108,11,2
010259.csv,100,108,11,4
010260.csv,100,108,11,6
010261.csv,75,32,6,2
010262.csv,75,32,6,4
010263.csv,75,32,6,6
010264.csv,105,72,9,2
010265.csv,105,72,9,4
010266.csv,105,72,9,6
010267.csv,55,44,5,2
010268.csv,55,44,5,4
010269.csv,55,44,5,6
010270.csv,80,48,6,2
010271.csv,80,48,6,4
010272.csv,80,48,6,6
010273.csv,110,56,8,2
010274.csv,110,56,8,4
010275.csv,110,56,8,6
010276.csv,50,48,11,2
010277.csv,50,48,11,4
010278.csv,50,48,11,6
010279.csv,60,88,8,2
010280.csv,60,88,8,4
010281.csv,60,88,8,6
010282.csv,90,56,6,2
010283.csv,90,56,6,4
010284.csv,90,56,6,6
010285.csv,80,16,5,2
010286.csv,80,16,5,4
010287.csv,80,16,5,6
010288.csv,60,108,5,2
010289.csv,60,108,5,4
010290.csv,60,108,5,6
010291.csv,100,4,9,2
010292.csv,100,4,9,4
010293.csv,100,4,9,6
010294.csv,80,108,9,2
010295.csv,80,108,9,4
010296.csv,80,108,9,6
010297.csv,65,32,5,2
010298.csv,65,32,5,4
010299.csv,65,32,5,6
010300.csv,105,36,5,2
010301.csv,105,36,5,4
010302.csv,105,36,5,6
010303.csv,65,4,8,2
010304.csv,65,4,8,4
010305.csv,65,4,8,6
010306.csv,55,84,8,2
010307.csv,55,84,8,4
010308.csv,55,84,8,6
010309.csv,110,28,6,2
010310.csv,110,28,6,4
010311.csv,110,28,6,6
010312.csv,65,12,7,2
010313.csv,65,12,7,4
010314.csv,65,12,7,6
010315.csv,65,48,11,2
010316.csv,65,48,11,4
010317.csv,65,48,11,6
010318.csv,75,16,10,2
010319.csv,75,16,10,4
010320.csv,75,16,10,6
010321.csv,45,72,9,2
010322.csv,45,72,9,4
010323.csv,45,72,9,6
010324.csv,100,84,9,2
010325.csv,100,84,9,4
010326.csv,100,84,9,6
010327.csv,105,32,6,2
010328.csv,105,32,6,4
010329.csv,105,32,6,6
010330.csv,100,24,9,2
010331.csv,100,24,9,4
010332.csv,100,24,9,6
010333.csv,75,72,6,2
010334.csv,75,72,6,4
010335.csv,75,72,6,6
010336.csv,60,76,11,2
010337.csv,60,76,11,4
010338.csv,60,76,11,6
010339.csv,55,68,6,2
010340.csv,55,68,6,4
010341.csv,55,68,6,6
010342.csv,105,104,6,2
010343.csv,105,104,6,4
010344.csv,105,104,6,6
010345.csv,105,88,9,2
010346.csv,105,88,9,4
010347.csv,105,88,9,6
010348.csv,65,28,5,2
010349.csv,65,28,5,4
010350.csv,65,28,5,6
010351.csv,105,12,5,2
010352.csv,105,12,5,4
010353.csv,105,12,5,6
010354.csv,90,32,7,2
010355.csv,90,32,7,4
010356.csv,90,32,7,6
010357.csv,90,44,9,2
010358.csv,90,44,9,4
010359.csv,90,44,9,6
010360.csv,80,76,8,2
010361.csv,80,76,8,4
010362.csv,80,76,8,6
010363.csv,40,36,6,2
010364.csv,40,36,6,4
010365.csv,40,36,6,6
010366.csv,90,48,10,2
010367.csv,90,48,10,4
010368.csv,90,48,10,6
010369.csv,100,52,11,2
010370.csv,100,52,11,4
010371.csv,100,52,11,6
010372.csv,45,4,8,2
010373.csv,45,4,8,4
010374.csv,45,4,8,6
010375.csv,85,12,9,2
010376.csv,85,12,9,4
010377.csv,85,12,9,6
010378.csv,50,12,5,2
010379.csv,50,12,5,4
010380.csv,50,12,5,6
010381.csv,55,108,7,2
010382.csv,55,108,7,4
010383.csv,55,108,7,6
010384.csv,90,12,10,2
010385.csv,90,12,10,4
010386.csv,90,12,10,6
010387.csv,60,28,7,2
010388.csv,60,28,7,4
010389.csv,60,28,7,6
010390.csv,70,4,6,2
010391.csv,70,4,6,4
010392.csv,70,4,6,6
010393.csv,40,68,7,2
010394.csv,40,68,7,4
010395.csv,40,68,7,6
010396.csv,45,8,10,2
010397.csv,45,8,10,4
010398.csv,45,8,10,6
010399.csv,70,56,9,2
010400.csv,70,56,9,4
010401.csv,70,56,9,6
010402.csv,85,68,8,2
010403.csv,85,68,8,4
010404.csv,85,68,8,6
010405.csv,45,8,11,2
010406.csv,45,8,11,4
010407.csv,45,8,11,6
010408.csv,60,36,11,2
010409.csv,60,36,11,4
010410.csv,60,36,11,6
010411.csv,60,32,6,2
010412.csv,60,32,6,4
010413.csv,60,32,6,6
010414.csv,110,88,5,2
010415.csv,110,88,5,4
010416.csv,110,88,5,6
010417.csv,95,76,10,2
010418.csv,95,76,10,4
010419.csv,95,76,10,6
010420.csv,40,24,7,2
010421.csv,40,24,7,4
010422.csv,40,24,7,6
010423.csv,40,104,6,2
010424.csv,40,104,6,4
010425.csv,40,104,6,6
010426.csv,65,36,6,2
010427.csv,65,36,6,4
010428.csv,65,36,6,6
010429.csv,60,28,10,2
010430.csv,60,28,10,4
010431.csv,60,28,10,6
010432.csv,50,36,8,2
010433.csv,50,36,8,4
010434.csv,50,36,8,6
010435.csv,90,56,8,2
010436.csv,90,56,8,4
010437.csv,90,56,8,6
010438.csv,80,64,10,2
010439.csv,80,64,10,4
010440.csv,80,64,10,6
010441.csv,75,28,8,2
010442.csv,75,28,8,4
010443.csv,75,28,8,6
010444.csv,50,68,6,2
010445.csv,50,68,6,4
010446.csv,50,68,6,6
010447.csv,50,28,9,2
010448.csv,50,28,9,4
010449.csv,50,28,9,6
010450.csv,85,108,10,2
010451.csv,85,108,10,4
010452.csv,85,108,10,6
010453.csv,40,88,9,2
010454.csv,40,88,9,4
010455.csv,40,88,9,6
010456.csv,60,32,7,2
010457.csv,60,32,7,4
010458.csv,60,32,7,6
010459.csv,70,32,5,2
010460.csv,70,32,5,4
010461.csv,70,32,5,6
010462.csv,65,56,6,2
010463.csv,65,56,6,4
010464.csv,65,56,6,6
010465.csv,85,32,8,2
010466.csv,85,32,8,4
010467.csv,85,32,8,6
010468.csv,45,88,7,2
010469.csv,45,88,7,4
010470.csv,45,88,7,6
010471.csv,95,108,9,2
010472.csv,95,108,9,4
